node1+0,1650356334.9542453,1650356335.413847,49814
node7+0,1650356334.9548385,1650356335.4168599,49814
node8+0,1650356335.0060744,1650356335.6258318,74577
node1+2,1650356335.0051773,1650356335.6815774,79414
node4+0,1650356335.109,1650356335.7879133,90007
node8+2,1650356335.1080644,1650356335.791528,90007
node7+3,1650356335.1078157,1650356336.2776802,139850
node6+0,1650356335.057719,1650356336.2818303,139850
node1+4,1650356335.0566635,1650356336.2858,139850
node5+0,1650356335.159456,1650356336.2896967,139850
node6+2,1650356335.1595063,1650356336.2954137,139850
node3+0,1650356335.210211,1650356336.3000267,139850
node4+3,1650356335.2623699,1650356336.3058398,139850
node2+0,1650356335.262076,1650356336.3123739,139850
node5+2,1650356335.2622192,1650356336.3188105,139850
node3+2,1650356335.3122811,1650356336.325731,143504
node8+6,1650356335.3107252,1650356336.3329587,143504
node4+5,1650356335.3641694,1650356336.390123,145968
node6+4,1650356335.26245,1650356336.3950822,145968
node2+3,1650356335.418657,1650356336.4042225,145968
node7+8,1650356335.3610806,1650356336.5146105,159839
node2+5,1650356335.5198276,1650356336.9841385,217966
node6+7,1650356335.4189322,1650356336.990423,217966
node8+9,1650356335.5144534,1650356336.999086,217966
node1+11,1650356335.188271,1650356337.2122064,242554
node6+9,1650356335.519564,1650356337.220908,242554
node4+9,1650356335.570232,1650356337.3318315,258082
node3+10,1650356335.7226791,1650356337.3400996,258082
node5+13,1650356335.8242457,1650356337.3489993,258082
node4+15,1650356335.8940518,1650356338.2850466,358862
node7+17,1650356335.8182368,1650356338.2906606,358862
node7+20,1650356335.9709928,1650356338.2970996,358862
node4+18,1650356336.045735,1650356338.302878,358862
node6+21,1650356336.13963,1650356338.3100345,358862
node7+23,1650356336.1234748,1650356338.3183613,358862
node1+27,1650356335.6246738,1650356338.3245683,358862
node6+26,1650356336.4357016,1650356338.3322582,358862
node5+23,1650356336.3851752,1650356338.3387449,358862
node4+25,1650356336.4559748,1650356338.3456345,358862
node1+29,1650356335.7464688,1650356338.3517883,358862
node6+29,1650356336.5878336,1650356338.357523,358862
node1+30,1650356335.8101869,1650356338.3637342,358862
node5+26,1650356336.5583022,1650356338.371365,358862
node2+26,1650356336.6682997,1650356338.3773184,358862
node6+30,1650356336.6383798,1650356338.383925,358862
node7+31,1650356336.60924,1650356338.389852,358862
node3+28,1650356336.7193985,1650356340.2266045,553850
node5+29,1650356336.7107728,1650356340.2365055,553850
node6+31,1650356336.6888156,1650356340.245642,553850
node3+29,1650356336.7706354,1650356340.2549462,553850
node2+28,1650356336.7702906,1650356340.2640185,553850
node8+33,1650356336.7242436,1650356340.2723742,553850
node5+30,1650356336.8121166,1650356340.281088,553850
node5+32,1650356336.8631935,1650356340.2898424,553850
node8+34,1650356336.7753353,1650356340.2994723,553850
node6+33,1650356336.7902446,1650356340.3090215,553850
node7+34,1650356336.762789,1650356340.3181937,553850
node4+33,1650356336.872676,1650356340.3312473,553850
node1+36,1650356336.0626922,1650356340.3495212,553850
node7+36,1650356336.8642917,1650356340.3698409,553850
node5+34,1650356336.9647484,1650356340.3897743,553850
node6+35,1650356336.8913152,1650356340.4104345,553850
node3+33,1650356336.975477,1650356340.4276657,553850
node4+35,1650356336.9743319,1650356340.442297,553850
node2+33,1650356337.0262945,1650356340.454099,553850
node5+35,1650356337.0152144,1650356340.4646668,553850
node2+35,1650356337.1276596,1650356340.4742112,553850
node3+34,1650356337.0259924,1650356340.4832158,553850
node7+40,1650356337.0677993,1650356341.2602024,645374
node4+39,1650356337.1769161,1650356341.2757006,645374
node6+40,1650356337.1548266,1650356341.2913961,645374
node8+41,1650356337.1540256,1650356341.3059905,645374
node6+41,1650356337.2217717,1650356341.321595,645374
node3+38,1650356337.2306447,1650356341.3326883,645374
node2+38,1650356337.2811766,1650356341.3434274,645374
node5+39,1650356337.221892,1650356341.3539288,645374
node3+40,1650356337.350214,1650356341.3619232,645374
node2+39,1650356337.350308,1650356341.3692505,645374
node6+43,1650356337.324937,1650356341.3758113,645374
node2+40,1650356337.401868,1650356341.3846228,645374
node8+45,1650356337.4022079,1650356341.3928773,645374
node4+44,1650356337.4546223,1650356341.4003596,645374
node2+41,1650356337.4548237,1650356342.2235465,743424
node7+46,1650356337.40176,1650356342.2335508,743424
node6+45,1650356337.4551053,1650356342.241469,743424
node3+45,1650356337.609102,1650356342.250278,743424
node4+46,1650356337.558899,1650356342.2594767,743424
node5+43,1650356337.4547057,1650356342.267138,743424
node6+47,1650356337.5594761,1650356342.275692,743424
node6+50,1650356337.7124026,1650356342.2863483,743424
node7+52,1650356337.712921,1650356343.2721057,857164
node4+52,1650356337.863809,1650356343.283237,857164
node5+49,1650356337.7651482,1650356343.2908437,857164
node8+54,1650356337.867542,1650356343.2987056,857164
node4+56,1650356338.0679948,1650356343.9722195,926193
node2+52,1650356338.0178273,1650356344.3916068,966674
node8+57,1650356338.0218856,1650356344.401136,966674
node1+57,1650356336.8600225,1650356344.4118633,966674
node3+61,1650356338.494925,1650356344.4239252,966674
node2+54,1650356338.1206279,1650356344.7376115,1000253
node7+61,1650356338.1758246,1650356344.7473032,1000253
node4+61,1650356338.3907905,1650356344.7569516,1000253
node3+63,1650356338.597057,1650356344.7703826,1000253
node5+58,1650356338.22649,1650356345.1375508,1039390
node6+68,1650356338.6963983,1650356345.1448812,1039390
node2+64,1650356338.6991413,1650356345.154426,1039390
node3+68,1650356338.8533688,1650356345.1645832,1039390
node5+68,1650356338.7977693,1650356345.7876658,1105106
node3+72,1650356339.0584717,1650356345.7977855,1105106
node4+72,1650356338.9560962,1650356346.167235,1143265
node2+69,1650356338.9535565,1650356346.1799138,1143265
node1+76,1650356337.2671094,1650356346.191471,1143265
node3+75,1650356339.2108145,1650356346.7120862,1199628
node5+78,1650356339.305383,1650356346.7238233,1199628
node3+78,1650356339.362622,1650356346.7366123,1199628
node6+82,1650356339.4065986,1650356346.7487018,1199628
node2+77,1650356339.3595726,1650356346.761012,1199628
node3+82,1650356339.5659275,1650356346.7710187,1199628
node4+82,1650356339.468135,1650356346.778417,1199628
node6+85,1650356339.5589905,1650356346.7879066,1199628
node7+86,1650356339.5187979,1650356346.7965178,1199628
node7+90,1650356339.724685,1650356346.8066204,1199628
node8+89,1650356339.7629964,1650356346.8174796,1199628
node1+91,1650356337.683735,1650356346.8252027,1199628
node7+93,1650356339.877657,1650356346.8325934,1199628
node5+90,1650356339.9156744,1650356346.840494,1199628
node3+90,1650356339.970367,1650356346.850056,1199628
node6+92,1650356339.9144475,1650356346.8613737,1199628
node6+94,1650356340.0154421,1650356348.5315957,1381667
node7+95,1650356339.9800344,1650356348.5429592,1381667
node6+95,1650356340.0660434,1650356348.5554829,1381667
node4+92,1650356339.9802644,1650356348.5670075,1381667
node2+92,1650356340.12014,1650356348.8995364,1417535
node5+94,1650356340.1174648,1650356348.9113338,1417535
node5+95,1650356340.1687672,1650356348.921421,1417535
node8+97,1650356340.1686862,1650356348.9327166,1417535
node4+96,1650356340.1849506,1650356349.158066,1443976
node7+99,1650356340.1845667,1650356349.1690981,1443976
