node1+0,1650355577.5740428,1650355577.9317603,38135
node6+0,1650355577.676149,1650355578.7058897,123278
node8+0,1650355577.6247177,1650355578.7083647,123278
node1+2,1650355577.7262492,1650355578.7113645,123278
node2+0,1650355577.5738747,1650355578.7144032,123278
node4+0,1650355577.6249018,1650355578.7175193,123278
node8+2,1650355577.7778583,1650355578.7214308,123278
node1+3,1650355577.7771974,1650355578.7255938,123278
node6+3,1650355577.8289468,1650355578.7289166,123278
node4+2,1650355577.726853,1650355578.733646,123278
node3+0,1650355577.8291142,1650355578.7378995,123278
node5+0,1650355577.7781515,1650355578.7430103,123278
node8+4,1650355577.87897,1650355578.7482758,123278
node7+0,1650355577.8804202,1650355578.7555099,123278
node5+2,1650355577.9303954,1650355578.9697392,148524
node1+7,1650355577.9804277,1650355579.0189102,152171
node7+2,1650355577.9855134,1650355579.0239289,152171
node8+6,1650355577.9797714,1650355579.0290546,152171
node2+7,1650355577.7304797,1650355579.0355017,152171
node5+4,1650355577.9809887,1650355579.1711812,166579
node1+9,1650355578.081652,1650355580.0636914,257122
node8+10,1650355578.1840148,1650355580.1062446,257122
node7+5,1650355578.1380305,1650355580.1226747,257122
node6+10,1650355578.184182,1650355580.1344054,257122
node3+7,1650355578.183699,1650355580.141975,257122
node1+12,1650355578.2342317,1650355580.4027207,280924
node6+13,1650355578.336321,1650355580.410839,280924
node8+13,1650355578.336806,1650355580.418075,280924
node3+10,1650355578.3359694,1650355580.4258165,280924
node4+15,1650355578.3930373,1650355580.4331725,280924
node6+16,1650355578.4895175,1650355580.4402268,280924
node1+16,1650355578.4380636,1650355580.4471867,280924
node8+16,1650355578.4888394,1650355580.453019,280924
node4+17,1650355578.4948878,1650355580.4600823,280924
node6+19,1650355578.6422648,1650355581.1299403,354738
node5+16,1650355578.590531,1650355581.1358557,354738
node1+19,1650355578.5901952,1650355581.1419742,354738
node8+19,1650355578.6409717,1650355581.1479123,354738
node4+20,1650355578.647302,1650355581.158077,354738
node3+20,1650355578.8609495,1650355581.5750928,400625
node4+23,1650355578.8604698,1650355581.5820074,400625
node7+21,1650355579.0141716,1650355581.5890775,400625
node1+24,1650355578.861397,1650355581.5958295,400625
node8+25,1650355579.0372965,1650355581.6023145,400625
node7+23,1650355579.1152272,1650355581.610001,400625
node2+26,1650355578.3179953,1650355581.620262,400625
node4+28,1650355579.139874,1650355581.9440753,437666
node1+30,1650355579.1908457,1650355581.9611251,437666
node7+27,1650355579.325049,1650355581.9792612,438690
node2+30,1650355578.3691008,1650355582.0001035,438690
node4+30,1650355579.24202,1650355582.0176415,438690
node5+30,1650355579.3679278,1650355582.33796,476447
node1+33,1650355579.3444986,1650355582.3492715,476447
node7+29,1650355579.4262855,1650355582.3562968,476447
node7+32,1650355579.5772953,1650355582.364652,476447
node5+34,1650355579.569784,1650355582.3707802,476447
node6+39,1650355579.7466927,1650355582.3794637,476447
node8+39,1650355579.7522254,1650355582.3906255,476447
node6+41,1650355579.847696,1650355582.4016533,476447
node4+39,1650355579.7024453,1650355582.4114344,476447
node1+42,1650355579.803324,1650355582.4193053,476447
node8+41,1650355579.8532593,1650355582.426956,476447
node2+41,1650355578.7624989,1650355582.4347703,476447
node4+40,1650355579.752924,1650355582.4485853,476447
node3+40,1650355579.8819664,1650355582.461656,476447
node1+43,1650355579.8536994,1650355582.4771147,476447
node7+39,1650355579.934822,1650355582.4990895,476447
node8+46,1650355580.2465217,1650355582.5149837,476447
node3+42,1650355579.9877949,1650355582.5304105,476447
node2+45,1650355579.002244,1650355584.1312642,650340
node8+49,1650355580.4613621,1650355584.142616,650340
node1+47,1650355580.1951554,1650355584.1531165,650340
node8+51,1650355580.566058,1650355584.4767618,686457
node7+47,1650355580.5139267,1650355584.7783296,719970
node6+52,1650355580.6130912,1650355584.7890499,719970
node2+51,1650355579.2313387,1650355584.7998736,719970
node3+49,1650355580.512554,1650355584.8115704,719970
node5+52,1650355580.6683946,1650355584.8247514,719970
node8+57,1650355580.8702698,1650355584.8356116,719970
node1+57,1650355580.772516,1650355584.8449814,719970
node2+57,1650355579.4746718,1650355584.8700078,719970
node7+54,1650355580.8772924,1650355584.8813028,719970
node4+58,1650355580.8774,1650355584.8924763,719970
node6+59,1650355580.9702647,1650355584.9011865,719970
node5+57,1650355580.9226754,1650355584.9098086,719970
node8+61,1650355581.074288,1650355584.9195566,719970
node7+56,1650355580.9822013,1650355584.9289374,719970
node1+61,1650355580.9804091,1650355584.9384098,719970
node5+58,1650355580.973509,1650355584.946756,719970
node8+63,1650355581.2118206,1650355584.954702,719970
node4+61,1650355581.0343788,1650355584.9620116,719970
node7+58,1650355581.085108,1650355584.971437,719970
node6+64,1650355581.2604067,1650355584.9820182,719970
node4+62,1650355581.0849826,1650355584.9926996,719970
node8+65,1650355581.313783,1650355586.2350738,850769
node7+60,1650355581.211324,1650355586.2421896,850769
node8+66,1650355581.364814,1650355586.2510645,850769
node7+61,1650355581.2619534,1650355586.2584593,850769
node4+66,1650355581.3136358,1650355586.268327,850769
node5+64,1650355581.3137302,1650355586.2777436,851793
node1+68,1650355581.3632343,1650355586.2891376,851793
node1+69,1650355581.413534,1650355586.8213565,915040
node4+68,1650355581.4151227,1650355586.8302286,915040
node3+68,1650355581.5178454,1650355586.8373072,915040
node5+66,1650355581.415517,1650355586.8485796,915040
node4+70,1650355581.5179484,1650355586.860305,915040
node6+72,1650355581.7223804,1650355586.8707662,915040
node8+76,1650355581.9285417,1650355587.406608,976264
node3+71,1650355581.7246485,1650355587.4203238,976264
node6+74,1650355581.823557,1650355587.4388857,976264
node2+76,1650355580.5185091,1650355587.4508114,976264
node1+77,1650355581.8799608,1650355587.4597404,976264
node6+79,1650355582.1254299,1650355587.4670668,976264
node8+79,1650355582.1252596,1650355587.4749115,976264
node4+77,1650355581.9294202,1650355587.4840162,976264
node4+79,1650355582.0715852,1650355588.0638423,1039079
node2+80,1650355580.6960804,1650355588.083067,1039079
node8+81,1650355582.2292845,1650355588.2080817,1049971
node2+82,1650355580.779403,1650355588.2292693,1049971
node3+80,1650355582.2294285,1650355588.248054,1049971
