node1+0,1650355577.5744872,1650355577.9351273,40259
node6+0,1650355577.6251683,1650355578.4896398,101082
node8+0,1650355577.5735638,1650355578.492704,101082
node1+2,1650355577.676517,1650355578.495655,101082
node2+0,1650355577.7272975,1650355578.856527,139096
node4+0,1650355577.7777915,1650355578.8589628,139096
node8+2,1650355577.6245842,1650355578.8617263,139096
node1+3,1650355577.7276568,1650355579.0712693,163539
node6+3,1650355577.7777083,1650355579.0759358,163539
node4+2,1650355577.8303204,1650355579.0805218,163539
node3+0,1650355577.7268574,1650355579.0838482,163539
node5+0,1650355577.8304632,1650355579.0883865,163539
node8+4,1650355577.6753116,1650355579.3469212,193524
node7+0,1650355577.8816957,1650355579.351718,193524
node5+2,1650355577.9893181,1650355579.5110476,209479
node1+7,1650355577.9308677,1650355579.5180037,209479
node7+2,1650355577.9885566,1650355579.5238616,209479
node8+6,1650355577.7260432,1650355579.5301569,209479
node2+7,1650355578.0399728,1650355579.534969,209479
node5+4,1650355578.0400593,1650355579.5398614,209479
node1+9,1650355578.031486,1650355580.049046,257419
node8+10,1650355577.7773833,1650355580.073455,257419
node7+5,1650355578.1401756,1650355580.1134775,257419
node6+10,1650355578.1418414,1650355580.1293466,257419
node3+7,1650355578.1323972,1650355580.1388483,257419
node1+12,1650355578.1838555,1650355580.1455815,257419
node6+13,1650355578.2954895,1650355580.1530235,257419
node8+13,1650355577.828315,1650355580.162916,257419
node3+10,1650355578.2851634,1650355580.1690245,257419
node4+15,1650355578.4880512,1650355580.175092,257419
node6+16,1650355578.4469373,1650355580.1814392,257419
node1+16,1650355578.3869328,1650355580.1883597,257419
node8+16,1650355577.8789222,1650355580.1934757,257419
node4+17,1650355578.5893793,1650355580.2539806,266204
node6+19,1650355578.5994604,1650355580.983395,341846
node5+16,1650355578.6505642,1650355580.9952607,341846
node1+19,1650355578.5470545,1650355581.1639354,363716
node8+19,1650355577.9382124,1650355581.1735272,363716
node4+20,1650355578.754809,1650355581.1853263,363716
node3+20,1650355578.8030865,1650355581.1963787,363716
node4+23,1650355578.9140415,1650355581.2089307,363716
node7+21,1650355578.9655225,1650355581.636477,413661
node1+24,1650355578.8035462,1650355581.6507595,413661
node8+25,1650355578.1136289,1650355581.6639626,413661
node7+23,1650355579.067787,1650355581.727232,420031
node2+26,1650355579.016311,1650355581.7345378,420031
node4+28,1650355579.192238,1650355581.8804216,433254
node1+30,1650355579.1414776,1650355581.8899071,434278
node7+27,1650355579.292729,1650355581.8995318,434278
node2+30,1650355579.2416897,1650355581.9113145,434278
node4+30,1650355579.2939355,1650355581.9270253,434278
node5+30,1650355579.367879,1650355582.2990913,476821
node1+33,1650355579.2928221,1650355582.3057914,476821
node7+29,1650355579.4029973,1650355582.3130052,476821
node7+32,1650355579.5548546,1650355582.319752,476821
node5+34,1650355579.5919414,1650355582.791769,528837
node6+39,1650355579.6457949,1650355583.0089848,548535
node8+39,1650355578.6966677,1650355583.3285038,582060
node6+41,1650355579.7468946,1650355583.3380141,582060
node4+39,1650355579.7577946,1650355583.3474958,582060
node1+42,1650355579.7969027,1650355583.35768,582060
node8+41,1650355578.756344,1650355583.3675869,582060
node2+41,1650355579.799775,1650355583.3796434,582060
node4+40,1650355579.8080456,1650355583.3938754,582060
node3+40,1650355579.8464324,1650355583.4064226,582060
node1+43,1650355579.847285,1650355583.417595,582060
node7+39,1650355579.9233828,1650355583.4278162,582060
node8+46,1650355579.0161645,1650355583.4373012,582060
node3+42,1650355579.9493062,1650355583.4483004,582060
node2+45,1650355580.247087,1650355584.0707893,643648
node8+49,1650355579.1397336,1650355584.0816822,643648
node1+47,1650355580.2955692,1650355584.090988,643648
node8+51,1650355579.190521,1650355584.2562027,666437
node7+47,1650355580.5589097,1650355584.4693294,689294
node6+52,1650355580.5599396,1650355584.481221,689294
node2+51,1650355580.5610127,1650355584.4890738,689294
node3+49,1650355580.5099983,1650355584.4973438,689294
node5+52,1650355580.7554085,1650355584.5053601,689294
node8+57,1650355579.2966125,1650355584.9253428,734516
node1+57,1650355580.805456,1650355585.086918,747991
node2+57,1650355580.8692355,1650355585.0962605,747991
node7+54,1650355580.9216774,1650355585.1083944,747991
node4+58,1650355580.9595015,1650355585.1165571,747991
node6+59,1650355580.9187298,1650355585.1267667,747991
