node1+0,1650355577.6252728,1650355577.9821181,44669
node6+0,1650355577.727958,1650355578.8991992,145370
node8+0,1650355577.6760652,1650355578.9021661,145370
node1+2,1650355577.7785687,1650355578.9051943,145370
node2+0,1650355577.8291159,1650355579.1639562,173446
node4+0,1650355577.575386,1650355579.167715,173446
node8+2,1650355577.7277255,1650355579.1708431,173446
node1+3,1650355577.8800578,1650355579.1739721,173446
node6+3,1650355577.8294303,1650355579.1771,173446
node4+2,1650355577.6765704,1650355579.1803746,173446
node3+0,1650355577.5746667,1650355579.1846726,173446
node5+0,1650355577.777982,1650355579.1880953,173446
node8+4,1650355577.8293579,1650355579.1933532,173446
node7+0,1650355577.8803205,1650355579.197341,173446
node5+2,1650355577.9297774,1650355579.7637374,232248
node1+7,1650355578.0836067,1650355579.7698774,232248
node7+2,1650355577.9840062,1650355579.775293,232248
node8+6,1650355577.9307344,1650355579.7814565,232248
node2+7,1650355578.1332276,1650355579.786713,232248
node5+4,1650355577.9805021,1650355579.7919533,232248
node1+9,1650355578.185307,1650355579.7974758,232248
node8+10,1650355578.1349068,1650355579.8024368,232248
node7+5,1650355578.134965,1650355579.8088818,232248
node6+10,1650355578.1844518,1650355579.8141954,232248
node3+7,1650355577.769299,1650355579.819373,232248
node1+12,1650355578.3368053,1650355579.8300014,232248
node6+13,1650355578.3383057,1650355579.8426168,232248
node8+13,1650355578.286508,1650355579.8565698,232248
node3+10,1650355577.8203852,1650355579.8920243,232248
node4+15,1650355578.3875968,1650355579.9609723,232248
node6+16,1650355578.4903944,1650355579.9960296,232248
node1+16,1650355578.5394845,1650355580.0028813,232248
node8+16,1650355578.4392438,1650355580.1083076,241539
node4+17,1650355578.4885666,1650355580.271061,260646
node6+19,1650355578.642191,1650355581.4497979,386290
node5+16,1650355578.5902169,1650355581.456222,386290
node1+19,1650355578.7044058,1650355581.6267676,407565
node8+19,1650355578.590923,1650355581.6403646,407565
node4+20,1650355578.6403656,1650355581.6538637,407565
node3+20,1650355578.0595326,1650355581.6650202,407565
node4+23,1650355578.7943711,1650355581.6755738,407565
node7+21,1650355578.9465601,1650355581.685287,407565
node1+24,1650355578.9577298,1650355581.6954298,407565
node8+25,1650355578.8978457,1650355581.915498,430599
node7+23,1650355579.0483868,1650355581.9308102,430599
node2+26,1650355579.1108048,1650355581.9452345,430599
node4+28,1650355579.060542,1650355581.9595497,430599
node1+30,1650355579.300954,1650355581.978858,430599
node7+27,1650355579.251522,1650355581.9980218,430599
node2+30,1650355579.3503308,1650355582.0200515,430599
node4+30,1650355579.1619525,1650355582.03166,430599
node5+30,1650355579.3025484,1650355582.0407145,430599
node1+33,1650355579.452237,1650355582.0480437,430599
node7+29,1650355579.353031,1650355582.0543027,430599
node7+32,1650355579.5043058,1650355582.0612247,430599
node5+34,1650355579.5040412,1650355582.0678208,430599
node6+39,1650355579.7069328,1650355582.0756278,430599
node8+39,1650355579.6554887,1650355582.0849254,430599
node6+41,1650355580.0569785,1650355583.7872229,613692
node4+39,1650355579.6553838,1650355583.7989495,613692
node1+42,1650355580.171167,1650355583.8102398,613692
node8+41,1650355579.757008,1650355583.8209412,613692
node2+41,1650355580.16327,1650355583.8310845,613692
node4+40,1650355579.7095153,1650355583.9984539,635609
node3+40,1650355578.7259402,1650355584.008457,635609
node1+43,1650355580.2221785,1650355584.016699,635609
node7+39,1650355580.1635225,1650355584.025642,635609
node8+46,1650355580.266793,1650355584.0352125,635609
node3+42,1650355578.842572,1650355584.046948,636633
node2+45,1650355580.3738654,1650355584.056491,636633
node8+49,1650355580.4273982,1650355584.0684748,636633
node1+47,1650355580.4267457,1650355584.0804543,636633
