node3+0,1650355872.9692354,1650355873.0218532,924
node1+0,1650355873.0237858,1650355873.1260104,3192
node2+0,1650355873.073841,1650355873.128372,3360
node1+2,1650355873.0748923,1650355873.1799414,3864
node3+4,1650355873.2032466,1650355873.234325,5011
node3+5,1650355873.4115603,1650355873.4167497,5940
node2+6,1650355874.8929322,1650355874.8977475,6909
node1+7,1650355875.079575,1650355875.0853977,7986
node3+8,1650355877.649394,1650355877.6565723,9146
node3+9,1650355877.8633435,1650355877.8685546,10237
node1+10,1650355877.963355,1650355877.9707682,11139
node3+11,1650355878.1033773,1650355878.1095703,12272
node2+12,1650355879.4071784,1650355879.4140868,13218
node2+13,1650355879.5520449,1650355879.561161,14250
node3+14,1650355879.6134326,1650355879.6217031,15368
node2+15,1650355879.7707963,1650355879.7898636,16184
node2+16,1650355879.9862804,1650355879.9932964,17463
node3+17,1650355880.163489,1650355880.1718113,18656
node2+18,1650355880.2436857,1650355880.2505577,19614
node3+19,1650355880.5828497,1650355880.5913126,20818
node2+20,1650355881.1986864,1650355881.2066178,21723
node3+21,1650355881.2695243,1650355881.2775917,22906
node1+22,1650355881.3204246,1650355881.3365557,23862
node2+23,1650355881.521846,1650355881.5317512,24894
node1+24,1650355881.6307254,1650355881.6360414,25789
node1+25,1650355882.1520946,1650355882.1632667,27063
node3+26,1650355882.8564706,1650355882.8652709,28246
node2+27,1650355883.0719054,1650355883.0798733,29338
node3+28,1650355883.1394649,1650355883.1498396,30430
node2+29,1650355884.0600939,1650355884.0713272,31431
node3+30,1650355884.655187,1650355884.6683803,32614
node1+31,1650355886.7417452,1650355886.7490826,33398
node1+32,1650355886.8471525,1650355886.8595278,34656
node2+33,1650355887.153211,1650355887.1668117,35751
node3+34,1650355887.839801,1650355887.8569791,36970
node3+35,1650355888.2618394,1650355888.2757676,38057
node3+36,1650355888.5667849,1650355888.5794535,39149
node3+37,1650355889.2330663,1650355889.244957,40150
node3+38,1650355889.6477396,1650355889.6685445,41333
node1+39,1650355890.4962695,1650355890.509792,42252
node1+40,1650355890.6316445,1650355890.6455836,43356
node1+41,1650355890.9605327,1650355890.9706092,44406
node2+42,1650355891.0115082,1650355891.0351882,45483
node2+43,1650355891.3715444,1650355891.3861275,46666
node3+44,1650355891.6769507,1650355891.6953416,47849
node3+45,1650355891.8023498,1650355891.8164582,48870
node3+46,1650355891.9611773,1650355891.9748714,49916
node3+47,1650355892.598071,1650355892.610142,50998
node2+48,1650355892.6618466,1650355892.6713214,51999
node3+49,1650355894.9114022,1650355894.9248338,53182
node2+50,1650355895.014083,1650355895.030297,54274
node1+51,1650355895.7138891,1650355895.7253306,55230
node3+52,1650355896.1472309,1650355896.1606514,56489
node2+53,1650355896.28512,1650355896.297043,57354
node3+54,1650355896.2959993,1650355896.3619173,58472
node3+55,1650355899.261335,1650355899.277052,59645
node1+56,1650355899.5737932,1650355899.5875297,60564
node3+57,1650355900.2442405,1650355900.2591534,61750
node3+58,1650355900.359036,1650355900.3760364,62933
node3+59,1650355900.7826102,1650355900.797627,63884
node3+60,1650355900.9622107,1650355900.9787133,64966
node1+61,1650355902.3442714,1650355902.3572364,65976
node1+62,1650355904.4058,1650355904.4197912,67172
node3+63,1650355904.7227669,1650355904.7388413,68216
node3+64,1650355904.8516169,1650355904.865778,69308
node3+65,1650355905.753662,1650355905.7691782,70412
node2+66,1650355906.086402,1650355906.0950942,71240
node2+67,1650355906.378013,1650355906.3919716,72519
node3+68,1650355906.4785244,1650355906.494922,73712
node1+69,1650355906.5676289,1650355906.5739732,74533
node2+70,1650355907.3159688,1650355907.3341155,75898
node2+71,1650355907.787089,1650355907.8006272,76908
node3+72,1650355910.0003724,1650355910.0199916,78196
node3+73,1650355912.659055,1650355912.6770644,79300
node2+74,1650355912.8202329,1650355912.8350859,80211
node2+75,1650355913.5457516,1650355913.554174,81086
node1+76,1650355914.0815058,1650355914.0953162,82335
node1+77,1650355914.1323664,1650355914.1621652,83518
node2+78,1650355915.4684978,1650355915.483674,84519
node1+79,1650355916.3642316,1650355916.372513,85429
node2+80,1650355916.4248247,1650355916.431367,86794
node1+81,1650355916.579681,1650355916.5862486,87613
node1+82,1650355917.2678347,1650355917.284073,88842
node1+83,1650355917.318873,1650355917.3534603,90010
node3+84,1650355920.156798,1650355920.17829,91193
node3+85,1650355921.2331393,1650355921.2543283,92285
node1+86,1650355921.6364305,1650355921.643008,93013
node2+87,1650355923.0113986,1650355923.0242007,94287
node3+88,1650355923.7864103,1650355923.7997444,95561
node2+89,1650355925.2258537,1650355925.239712,96471
node2+90,1650355925.4808834,1650355925.4925218,97563
node1+91,1650355925.5738382,1650355925.5856261,98601
node1+92,1650355925.6827185,1650355925.6959107,99684
node3+93,1650355925.878096,1650355925.8978808,100972
node1+94,1650355927.4691446,1650355927.482022,101883
node3+95,1650355929.382439,1650355929.3973768,103066
node3+96,1650355934.1729257,1650355934.18714,104158
node1+97,1650355934.5573032,1650355934.5720325,105159
node1+98,1650355935.0459456,1650355935.05372,106069
node1+99,1650355935.9348197,1650355935.9519837,107298
node1+100,1650355936.0900052,1650355936.1046622,108393
node1+101,1650355936.318678,1650355936.3360634,109509
node1+102,1650355937.1934457,1650355937.207991,110718
node3+103,1650355937.3621843,1650355937.3780982,111784
node2+104,1650355937.763671,1650355937.780254,112797
node1+105,1650355938.0886357,1650355938.1041505,113922
node1+106,1650355938.920967,1650355938.9480505,114996
node3+107,1650355939.7621067,1650355939.7799377,116294
node3+108,1650355941.0019746,1650355941.0181484,117318
node1+109,1650355941.065785,1650355941.084919,118350
node3+110,1650355941.2288735,1650355941.2444239,119572
node3+111,1650355941.697745,1650355941.7159753,120794
node2+112,1650355942.5351257,1650355942.5425484,121539
node3+113,1650355942.5454638,1650355942.6211996,122934
node3+114,1650355943.3040025,1650355943.3212478,124143
node1+115,1650355943.5398028,1650355943.5539906,125176
node2+116,1650355943.6161447,1650355943.6295547,126304
node3+117,1650355944.093272,1650355944.1093364,127422
node3+118,1650355944.621062,1650355944.6405628,128642
node1+119,1650355945.2098649,1650355945.2260404,129573
